source_id,instrument,timestamp,data_type,oil_rigs,gas_rigs,misc_rigs,total_rigs,oil_rigs_delta_1w,gas_rigs_delta_1w,misc_rigs_delta_1w,total_rigs_delta_1w,energy_scarcity_trigger,oil_scarcity_trigger,gas_scarcity_trigger,total_scarcity_trigger,directional_bias,confidence,trigger_reason,unit,frequency,tos_status,gatekeeper_cleared,gatekeeper_id,raw_source_url,raw_file_name,source_sheet,normalized_at,trigger_components,trigger_threshold
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-01-05,RIG_COUNT,501,118,2,621,,,,,False,False,False,False,neutral_energy_supply_signal,low,Insufficient previous week history to compute WoW trigger.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-01-12,RIG_COUNT,499,117,3,619,-2,-1,1,-2,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-01-19,RIG_COUNT,497,120,3,620,-2,3,0,1,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-01-26,RIG_COUNT,499,119,3,621,2,-1,0,1,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-02-02,RIG_COUNT,499,117,3,619,0,-2,0,-2,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-02-09,RIG_COUNT,499,121,3,623,0,4,0,4,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-02-16,RIG_COUNT,497,121,3,621,-2,0,0,-2,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-02-23,RIG_COUNT,503,120,3,626,6,-1,0,5,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-03-01,RIG_COUNT,506,119,4,629,3,-1,1,3,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-03-08,RIG_COUNT,504,115,3,622,-2,-4,-1,-7,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-03-15,RIG_COUNT,510,116,3,629,6,1,0,7,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-03-22,RIG_COUNT,509,112,3,624,-1,-4,0,-5,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-03-28,RIG_COUNT,506,112,3,621,-3,0,0,-3,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-04-05,RIG_COUNT,508,110,2,620,2,-2,-1,-1,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-04-12,RIG_COUNT,506,109,2,617,-2,-1,0,-3,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-04-19,RIG_COUNT,511,106,2,619,5,-3,0,2,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-04-26,RIG_COUNT,506,105,2,613,-5,-1,0,-6,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-05-03,RIG_COUNT,499,102,4,605,-7,-3,2,-8,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-05-10,RIG_COUNT,496,103,4,603,-3,1,0,-2,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-05-17,RIG_COUNT,497,103,4,604,1,0,0,1,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-05-24,RIG_COUNT,497,99,4,600,0,-4,0,-4,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-05-31,RIG_COUNT,496,100,4,600,-1,1,0,0,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-06-07,RIG_COUNT,492,98,4,594,-4,-2,0,-6,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-06-14,RIG_COUNT,488,98,4,590,-4,0,0,-4,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-06-21,RIG_COUNT,485,98,5,588,-3,0,1,-2,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-06-28,RIG_COUNT,479,97,5,581,-6,-1,0,-7,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-07-05,RIG_COUNT,479,101,5,585,0,4,0,4,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-07-12,RIG_COUNT,478,100,6,584,-1,-1,1,-1,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-07-19,RIG_COUNT,477,103,6,586,-1,3,0,2,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-07-26,RIG_COUNT,482,101,6,589,5,-2,0,3,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-08-02,RIG_COUNT,482,98,6,586,0,-3,0,-3,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-08-09,RIG_COUNT,485,97,6,588,3,-1,0,2,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-08-16,RIG_COUNT,483,98,5,586,-2,1,-1,-2,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-08-23,RIG_COUNT,483,97,5,585,0,-1,0,-1,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-08-30,RIG_COUNT,483,95,5,583,0,-2,0,-2,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-09-06,RIG_COUNT,483,94,5,582,0,-1,0,-1,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-09-13,RIG_COUNT,488,97,5,590,5,3,0,8,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-09-20,RIG_COUNT,488,96,4,588,0,-1,-1,-2,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-09-27,RIG_COUNT,484,99,4,587,-4,3,0,-1,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-10-04,RIG_COUNT,479,102,4,585,-5,3,0,-2,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
BAKER_HUGHES_RIG_COUNT_WEEKLY,US_RIG_COUNT,2024-10-11,RIG_COUNT,481,101,4,586,2,-1,0,1,False,False,False,False,neutral_energy_supply_signal,low,No oil/gas/total rig category fell by 10 or more WoW.,RIG_COUNT,WEEKLY,GO,True,LOCAL_PROTO,LOCAL_FILE:C:\Users\78432\Downloads\05-22-2026 North_America Rig_Count Report.xlsx,05-22-2026 North_America Rig_Count Report.xlsx,NAM Weekly,2026-05-25T21:16:27+00:00,"{""oil_scarcity_trigger"": false, ""gas_scarcity_trigger"": false, ""total_scarcity_trigger"": false}",-10
